machine_id,site_session_id,domain_id.x,ref_domain_name,pages_viewed,duration,event_date.x,event_time.x,tran_flg,domain_name.x,prod_category_id,prod_name,domain_id.y,prod_qty,prod_totprice,basket_tot,event_date.y,event_time.y,domain_name.y
103512013,61935523102,6.09391E+18,NA,18,29,20141019,20:17:55,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,6.95,6.95,20141019,20:42:15,usps.com
103512013,62170666292,6.09391E+18,NA,25,16,20141110,22:41:04,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,2,16.47,16.47,20141110,22:51:08,usps.com
103512013,64227185885,6.09391E+18,NA,26,30,20140815,18:48:46,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,7.33,7.33,20140815,19:12:33,usps.com
103512013,64859477268,1.6346E+18,NA,67,33,20141009,0:53:13,1,cabelas.com,1,Warn Synthetic Rope with Fairlead Item : IK - 523280,1.63E+18,1,99.99,169.58,20141009,1:25:52,cabelas.com
103512013,64859477268,1.6346E+18,NA,67,33,20141009,0:53:13,1,cabelas.com,1,Cabela's Dri-Balance Snowy Ridge Mock Neck  Regular Item : IK - 906249,1.63E+18,1,12.88,169.58,20141009,1:25:52,cabelas.com
103512013,64859477268,1.6346E+18,NA,67,33,20141009,0:53:13,1,cabelas.com,1,Cabela's Outfitter Series Care-Free Cotton Long-Sleeve Plaid Shirt  Regular Item : IK - 905778,1.63E+18,1,19.88,169.58,20141009,1:25:52,cabelas.com
103512013,65940821267,6.09391E+18,NA,18,9,20141008,23:06:29,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,5.49,5.49,20141008,23:10:03,usps.com
103512013,67107886354,6.09391E+18,NA,67,24,20141007,0:56:30,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,11.57,11.57,20141007,1:16:00,usps.com
103512013,67327300889,6.09391E+18,NA,28,17,20141014,22:53:43,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,2,14.42,14.42,20141014,23:04:36,usps.com
103512013,67454702801,6.09391E+18,NA,22,12,20140803,20:52:51,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,2,18.76,18.76,20140803,21:03:58,usps.com
103512013,68099577105,6.09391E+18,NA,17,9,20141006,0:56:19,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,16.58,16.58,20141006,1:01:13,usps.com
103512013,69885564184,6.09391E+18,NA,16,24,20141013,22:43:59,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,8.1,8.1,20141013,22:49:03,usps.com
103512013,72575161611,6.09391E+18,NA,20,8,20140930,23:27:51,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,6.16,6.16,20140930,23:30:34,usps.com
103512013,73113867509,6.09391E+18,NA,14,8,20140908,23:37:42,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,8.26,8.26,20140908,23:41:47,usps.com
103512013,74063877372,6.09391E+18,NA,16,9,20140915,23:29:51,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,9.96,9.96,20140915,23:33:41,usps.com
103512013,76386997448,6.09391E+18,NA,18,10,20140725,2:28:54,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,2,13.3,13.3,20140725,2:33:24,usps.com
103512013,77235557614,6.09391E+18,google.com,22,14,20140901,20:44:58,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,2,12.8,12.8,20140901,20:52:07,usps.com
103512013,78277579988,6.09391E+18,NA,12,3,20140806,0:00:45,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,9.11,9.11,20140806,0:00:50,usps.com
103512013,79812695265,6.09391E+18,NA,20,9,20140819,22:57:50,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,5.32,5.32,20140819,22:57:57,usps.com
103512013,85621281988,6.09391E+18,NA,19,8,20140721,23:37:20,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,9.97,9.97,20140721,23:39:58,usps.com
103512013,91915097255,6.09391E+18,NA,18,41,20140622,19:46:49,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,6.78,6.78,20140622,20:20:52,usps.com
103512013,94353036448,6.09391E+18,NA,17,15,20140615,23:44:50,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,7.25,7.25,20140615,23:56:17,usps.com
103512013,98758628483,6.09391E+18,NA,22,23,20140517,0:42:27,1,usps.com,52,Print Shipping Labels  cns.usps.com,6.09E+18,1,7.55,7.55,20140517,1:01:09,usps.com
103605970,64983536929,1.44291E+19,NA,7,5,20141022,22:13:03,1,walgreens.com,99,4x6 Print(s),1.44E+19,5,1.45,11.25,20141022,22:14:49,walgreens.com
103605970,64983536929,1.44291E+19,NA,7,5,20141022,22:13:03,1,walgreens.com,99,5x7 Print(s),1.44E+19,2,4.98,11.25,20141022,22:14:49,walgreens.com
103605970,64983536929,1.44291E+19,NA,7,5,20141022,22:13:03,1,walgreens.com,99,8x10 Print(s),1.44E+19,1,3.99,11.25,20141022,22:14:49,walgreens.com
103605970,66748290304,4.04667E+18,NA,43,66,20140919,0:44:20,1,amazon.com,1,"O'Neal Element Limited Edition Acid Jersey (Yellow/Red, Medium)  MOTOCROSSGIANT",4.05E+18,1,22.95,22.95,20140919,0:56:05,amazon.com
103605970,66867041553,4.04667E+18,NA,24,30,20141006,1:46:06,1,amazon.com,2,Vans Authentlic Lo Pro Unisex Skate Shoes (Black/Black) 5.5  shoezoo,4.05E+18,1,41.65,41.65,20141006,2:08:59,amazon.com
103605970,91664815282,9.06817E+18,hilton.com,14,40,20140703,4:56:54,1,hilton.com,44,Embassy Suites Albuquerque - Hotel & Spa Hotel hilton,9.07E+18,1,841.85,841.85,20140703,5:37:12,hilton.com
103612565,77024269529,6.8553E+18,comcast.net,11,2,20140811,22:58:05,1,pizzahut.com,13,Ultimate Alfredo Cheese Lovers Pizza Large Pan Pizza Pepperoni,6.86E+18,1,15,41.26,20140811,23:00:01,pizzahut.com
103612565,77024269529,6.8553E+18,comcast.net,11,2,20140811,22:58:05,1,pizzahut.com,13,"Meat Lovers Large Thin n Crispy(R) Pepperoni, Ham, Beef topping, Italian Sausage, Pork topping, Bacon",6.86E+18,1,14,41.26,20140811,23:00:01,pizzahut.com
103612565,77024269529,6.8553E+18,comcast.net,11,2,20140811,22:58:05,1,pizzahut.com,13,Medium Buffalo Bone-In WingStreet wings - 8 piece,6.86E+18,1,6.99,41.26,20140811,23:00:01,pizzahut.com
103612565,77489837268,4.04667E+18,NA,11,1,20140806,2:06:55,1,amazon.com,1,"Sanuk Women's Yoga Safari Thong Sandal,Giraffe,11 M US  Shoebulation",4.05E+18,1,32,38.49,20140806,2:07:56,amazon.com
103612565,77490623700,4.04667E+18,NA,15,2,20140806,1:04:33,1,amazon.com,40,"crocs Men's 12132 Classic RT Clog,Khaki,13 M US  Amazon.com LLC",4.05E+18,1,29.83,60.29,20140806,1:05:57,amazon.com
103612565,77490623700,4.04667E+18,NA,15,2,20140806,1:04:33,1,amazon.com,16,"Quiksilver Men's Foundation 2 Sandal,Camo,14 M US  Amazon.com LLC",4.05E+18,1,20,60.29,20140806,1:05:57,amazon.com
103769725,89108321466,6.8553E+18,NA,2,1,20140711,0:52:13,1,pizzahut.com,13,"Create Your Own Pizza Large Cheesy Bites Pizza Left: Pepperoni Right: Pineapple, Extra Mushrooms, Extra Diced Tomato",6.86E+18,1,13.99,17.81,20140711,0:52:49,pizzahut.com
104009812,60901561674,1.05842E+19,NA,13,13,20141202,21:04:17,1,ebay.com,33,Aluminum Gorilla Glass Metal Waterproof Shockproof Cover Case for iPhone 5 5S,1.06E+19,1,10.39,10.39,20141202,21:16:00,ebay.com
104009812,62133900631,1.05842E+19,NA,22,13,20141215,5:20:05,1,ebay.com,23,Novelty Trick Pop Up Terror Head Funny Gag Gifts Joke Scary Toy Props Decoration,1.06E+19,2,1.98,1.98,20141215,5:32:39,ebay.com
104009812,63718561082,1.05842E+19,NA,20,17,20141116,6:00:43,1,ebay.com,17,Blue Mini Projector Red &Green DJ Disco Light Stage Xmas Party Laser Lighting,1.06E+19,2,31.62,31.62,20141116,6:16:41,ebay.com
104009812,65295357206,1.05842E+19,NA,147,84,20141011,3:31:50,1,ebay.com,1,Exotic Realistic Rubber Toy Fake Snakes Safari Garden Props GAG Joke Prank Gift,1.06E+19,1,2.55,2.55,20141011,4:36:32,ebay.com
104009812,65295357206,1.05842E+19,NA,147,84,20141011,3:31:50,1,ebay.com,55,1 Pack-10 Count MAGIC BIRTHDAY Relighting CANDLES Joke-Prank-Gag Party Trick,1.06E+19,1,2.87,20.69,20141011,5:01:30,ebay.com
104009812,65295357206,1.05842E+19,NA,147,84,20141011,3:31:50,1,ebay.com,54,Trick Prank Toy Lifelike Animal Hidden in Wooden Box Case Surprise Shock Joke J,1.06E+19,2,4.98,4.98,20141011,4:59:16,ebay.com
104009812,65295357206,1.05842E+19,NA,147,84,20141011,3:31:50,1,ebay.com,55,PSY Gangnam Style Costume Latex Mask Rubber Cosplay Funny Clown Party Decor #07,1.06E+19,1,15.89,20.69,20141011,5:01:30,ebay.com
104009812,70697358622,1.05842E+19,NA,17,7,20141019,16:00:13,1,ebay.com,54,Adorable Gremlin Action Figure,1.06E+19,1,8.5,12.5,20141019,16:01:11,ebay.com
104009812,70701290782,1.05842E+19,ebay.com,51,61,20141019,3:33:06,1,ebay.com,55,RGB 3W Crystal Magic Ball Rotating Disco DJ LED Stage Light Bulb Xmas Party Lamp,1.06E+19,2,11.7,151.15,20141019,4:17:50,ebay.com
104009812,70701290782,1.05842E+19,ebay.com,51,61,20141019,3:33:06,1,ebay.com,17,50INCH 300W LED WORK LIGHT BAR SPOT & FLOOD COMBO BEAM 4WD ATV SUV JEEP OFFROAD,1.06E+19,1,139.45,151.15,20141019,4:17:50,ebay.com
104009812,70911268130,1.05842E+19,NA,64,39,20141023,4:41:40,1,ebay.com,1,Gildan NEW Mens Tall Sizes: XLT - 3XLT 100% Ultra Cotton T-Shirt 2000T 8 Colors,1.06E+19,2,12.78,83.04,20141023,5:16:57,ebay.com
104009812,70911268130,1.05842E+19,NA,64,39,20141023,4:41:40,1,ebay.com,1,TALL Funny I Am Currently Unsupervised the Possibilities are Endless T-Shirt,1.06E+19,1,19.99,83.04,20141023,5:16:57,ebay.com
104057202,83354326268,6.8553E+18,bing.com,14,10,20140915,23:41:45,1,pizzahut.com,13,"Meat Lovers / Super Supreme Large Pan Pizza Left: Pepperoni, Ham, Pork, It Sausag, Beef, Bacon Right: Pepperoni, Ham, P",6.86E+18,1,11,23.82,20140915,23:51:44,pizzahut.com
104057202,83354326268,6.8553E+18,bing.com,14,10,20140915,23:41:45,1,pizzahut.com,13,"Meat Lovers Large Pan Pizza Pepperoni, Ham, Pork, Beef, It Sausag, Bacon",6.86E+18,1,11,23.82,20140915,23:51:44,pizzahut.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Belted Skater Dress BLACK,1.06E+19,1,11.12,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Lipstick Print Lace Hipster WHITE/PINK,1.06E+19,1,3.04,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Matte Hair Clips BLACK,1.06E+19,1,1.52,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Love & Beauty Makeup Sponge LAVENDER,1.06E+19,1,3.12,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Rose Wide-Tooth Comb BLACK/PINK,1.06E+19,1,2.24,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Sequined Velveteen Dress BLACK/MULTI,1.06E+19,1,26.32,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,2,Lace-Up Combat Boots RED,1.06E+19,1,30.32,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Ribbed Knit Turtleneck Sweater OLIVE,1.06E+19,1,7.12,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Faux Suede Ankle Strap Heels BLACK,1.06E+19,1,22.24,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Low-Rise Skinny Jeans DARK DENIM,1.06E+19,1,15.92,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Contour Makeup Sponge MINT,1.06E+19,1,3.12,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Faux Leather Drawstring Joggers BLACK,1.06E+19,1,18.24,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Contoured Makeup Sponge YELLOW,1.06E+19,1,3.04,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Classic Bath Sponge YELLOW/PINK,1.06E+19,2,1.6,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Low Rise- Ankle Skinny Jeans INDIGO,1.06E+19,2,12.64,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Bejeweled Flower Stud Set MINT/PEACH,1.06E+19,1,0.99,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,3,Bow Cutout Gloves BLACK,1.06E+19,1,6.32,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Marled Knit Sweatpants BLACK/GREY,1.06E+19,1,12.64,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Raglan Turtleneck PLUM,1.06E+19,1,10.32,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Ribbed Knit Turtleneck Sweater FUCHSIA,1.06E+19,1,7.12,207.58,20141101,0:36:58,forever21.com
104169681,59567314219,1.06321E+19,NA,54,38,20141101,0:04:21,1,forever21.com,1,Crew Neck Knit Top NAVY,1.06E+19,1,4.64,207.58,20141101,0:36:58,forever21.com
104169681,67512636701,4.04667E+18,NA,62,26,20141018,3:45:06,1,amazon.com,1,"Pana Brand *Register under Pana* Nail Polish Wall Rack (Fit Up To 100 Bottles of Nail Polish) (Metal Frame, Unbreakable) (BLACK)  Beauticom",4.05E+18,1,33.99,39.98,20141018,4:10:23,amazon.com
104169681,72575685907,1.82205E+19,NA,56,64,20141008,20:00:28,1,macys.com,9,"Martha Stewart Collection Ceramic 9\\\"" Ruffle Pie Plate 972798",1.82E+19,1,8.49,107.14,20141008,21:02:27,macys.com
104169681,72575685907,1.82205E+19,NA,56,64,20141008,20:00:28,1,macys.com,9,"Martha Stewart Collection Harvest Multi Bowls with Lids, Set of 4 386700",1.82E+19,1,29.99,107.14,20141008,21:02:27,macys.com
104169681,72575685907,1.82205E+19,NA,56,64,20141008,20:00:28,1,macys.com,9,Martha Stewart Collection Pastry Decorating Set 374229,1.82E+19,1,13.99,107.14,20141008,21:02:27,macys.com
104169681,72575685907,1.82205E+19,NA,56,64,20141008,20:00:28,1,macys.com,9,"Cuisinart DLC-2A Food Processor, Mini Prep Plus 80793",1.82E+19,1,35.99,107.14,20141008,21:02:27,macys.com
104169681,77153506498,3.85329E+18,NA,18,6,20140719,0:01:05,1,walmart.com,16,Olay Regenerist Regenerating Cream Cleanser 5 Fl Oz,3.85E+18,1,5.97,55.35,20140719,0:06:48,walmart.com
104169681,77153506498,3.85329E+18,NA,18,6,20140719,0:01:05,1,walmart.com,12,"Tidy Cats Scoop: Long Lasting Odor Control Cat Box Filler, 35 Lb",3.85E+18,2,25.96,55.35,20140719,0:06:48,walmart.com
104169681,77153506498,3.85329E+18,NA,18,6,20140719,0:01:05,1,walmart.com,8,"CAP Barbell Neoprene Dumbbell, Single",3.85E+18,2,11.94,55.35,20140719,0:06:48,walmart.com
104169681,77153506498,3.85329E+18,NA,18,6,20140719,0:01:05,1,walmart.com,16,"Aveeno Body Moisture Daily Moisturizing Lotion, 12 fl oz",3.85E+18,1,6.97,55.35,20140719,0:06:48,walmart.com
104169681,80587855056,1.73824E+19,NA,23,21,20140802,0:00:50,1,jcpenney.com,10,Home Expressions?Microfiber Twin XL Leopard Sheet Set in stock,1.74E+19,1,16.99,72.82,20140802,0:21:26,jcpenney.com
104169681,80587855056,1.73824E+19,NA,23,21,20140802,0:00:50,1,jcpenney.com,10,Home Expressions?Microfiber Twin XL Floral Sheet Set in stock,1.74E+19,1,16.99,72.82,20140802,0:21:26,jcpenney.com
104169681,80587855056,1.73824E+19,NA,23,21,20140802,0:00:50,1,jcpenney.com,10,Home Expressions?Microfiber Twin XL Stripe Sheet Set in stock,1.74E+19,1,16.99,72.82,20140802,0:21:26,jcpenney.com
104169681,80587855056,1.73824E+19,NA,23,21,20140802,0:00:50,1,jcpenney.com,10,Home Expressions?Microfiber Twin XL Honeycomb Sheet Set in stock,1.74E+19,1,16.99,72.82,20140802,0:21:26,jcpenney.com
104169681,86214776046,2.81312E+18,NA,128,50,20140901,21:49:15,1,express.com,3,CENTER BOW GLOSSY SKINNY BELT 0909833,2.81E+18,1,11.94,21.71,20140901,22:39:26,express.com
104229964,67522532660,2.99183E+18,NA,142,208,20141110,4:24:57,1,shutterfly.com,51,12x12 Photo Wall Calendar (12 months) CALENDAR12X12_01,2.99E+18,1,29.99,145.93,20141110,7:46:30,shutterfly.com
104339689,68642215196,4.04667E+18,NA,6,9,20141017,3:06:23,1,amazon.com,40,"Hot Tools Mini 1/2"" Prof. Marcel Hair Curling Iron 1107  HOUSEWARES",4.05E+18,1,27.91,54.6,20141017,3:08:40,amazon.com
104339689,68642215196,4.04667E+18,NA,6,9,20141017,3:06:23,1,amazon.com,8,"HOT TOOLS 1104 Marcel Curling Iron, Gold/Black, 5/8 Inch  Pinnacle Supply",4.05E+18,1,26.69,54.6,20141017,3:08:40,amazon.com
104339689,79081313460,1.22703E+19,google.com,5,7,20140705,0:42:00,1,dominos.com,13,Pizza Chicken,1.23E+19,1,16.47,17.74,20140705,0:48:44,dominos.com
104389785,52881069397,8.09188E+18,bing.com,43,15,20141213,22:57:11,1,basspro.com,1,RedHead Two-Layer Waffle Henley Shirts for Men - Long Sleeve - Clay - L SKU: 1937448,8.09E+18,1,14.97,16.34,20141213,23:11:50,basspro.com
104389785,52881069397,8.09188E+18,bing.com,43,15,20141213,22:57:11,1,basspro.com,15,Bass Pro Shops Camo Fleece Throw - Realtree APC Fuchsia SKU: 2016384,8.09E+18,1,9.97,16.34,20141213,23:11:50,basspro.com
104389785,52883428693,3.85329E+18,bing.com,35,31,20141213,22:13:19,1,walmart.com,1,Faded Glory Women's Skinny Ponte Pant,3.85E+18,1,14.44,75.54,20141213,22:40:09,walmart.com
104389785,52883428693,3.85329E+18,bing.com,35,31,20141213,22:13:19,1,walmart.com,10,"Cottage Set, Sunflower",3.85E+18,2,25.66,75.54,20141213,22:40:09,walmart.com
104389785,52883428693,3.85329E+18,bing.com,35,31,20141213,22:13:19,1,walmart.com,54,Fisher-Price Medical Kit,3.85E+18,1,9.71,75.54,20141213,22:40:09,walmart.com
104389785,52883428693,3.85329E+18,bing.com,35,31,20141213,22:13:19,1,walmart.com,55,Crayola Dry Erase Light-Up Board,3.85E+18,1,15.79,75.54,20141213,22:40:09,walmart.com
104389785,52883428693,3.85329E+18,bing.com,35,31,20141213,22:13:19,1,walmart.com,16,"Nerds Flavored Lip Balms & Keychain with Bonus Sticker, 6 pc",3.85E+18,1,4.88,75.54,20141213,22:40:09,walmart.com
104389785,61531821387,2.18216E+18,NA,31,18,20141203,20:41:10,1,radioshack.com,28,Uniden BC345CRS 500-Channel Base Scanner Catalog #: 2000623,2.18E+18,1,84.81,80.79,20141203,20:59:12,radioshack.com
104389785,65184798025,5.59008E+18,rr.com,11,14,20141201,17:29:42,1,collectionsetc.com,3,B/o Heat Gloves - Mens Item #: 97050,5.59E+18,1,12.14,46.46,20141201,17:42:50,collectionsetc.com
104389785,65184798025,5.59008E+18,rr.com,11,14,20141201,17:29:42,1,collectionsetc.com,16,Heat Therapy Hand Mitts Item #: 25767,5.59E+18,1,12.14,46.46,20141201,17:42:50,collectionsetc.com
104389785,65184798025,5.59008E+18,rr.com,11,14,20141201,17:29:42,1,collectionsetc.com,10,Sammy Towel Trio Item #: 20095,5.59E+18,1,8.09,46.46,20141201,17:42:50,collectionsetc.com
104389785,65184798025,5.59008E+18,rr.com,11,14,20141201,17:29:42,1,collectionsetc.com,1,Faith Is Forever Bracelet Item #: 95948,5.59E+18,1,12.14,46.46,20141201,17:42:50,collectionsetc.com
104400169,57109976408,5.92322E+18,NA,4,14,20141216,4:19:25,1,greyhound.com,47,Adult Bus greyhound,5.92E+18,1,27.6,29.1,20141216,4:33:25,greyhound.com
104400169,59037521233,7.89652E+18,musicboxattic.com,14,52,20141209,18:52:12,1,yahoo.net,20,Sleek And Modern 4.5 x 3.5 Photo Frame Musical Jewelry Box SKU : MBA-MB09-PF18-Note-Music-Selection : 190. I Will Always Love You (Whitney Houston)Gift-Wrapping : Click here for deluxe gift wrappingGreeting-Cards : Click here for Handcrafted Greeting Cardsbaseprice : 69.99Select Engraving Options* : b. 2+ Li,7.90E+18,1,99.98,94.97,20141209,19:44:34,yahoo.net
104444425,74449229060,4.04667E+18,google.com,40,11,20140923,0:44:33,1,amazon.com,1,AM CLOTHES Womens Round Neck Middle-rise Dress with Belt Medium Blue  wonderful lifetime,4.05E+18,1,13.57,64.01,20140923,0:53:23,amazon.com
104444425,74449229060,4.04667E+18,google.com,40,11,20140923,0:44:33,1,amazon.com,1,Junior Sleeveless Sheer Gathered Satin Layered Knee Length Evening Cute Dress  Mall 24/7,4.05E+18,1,39.99,64.01,20140923,0:53:23,amazon.com
104445288,68238710052,3.85329E+18,NA,16,7,20141025,20:01:53,1,walmart.com,16,Perfect Fitness Calorie Monitor,3.85E+18,1,19.96,28.55,20141025,20:09:14,walmart.com
104445288,77906318590,1.05842E+19,NA,32,24,20140917,15:58:06,1,ebay.com,55,Custom Self Inking Rubber Stamp Traxx 9011 (Ideal 50 Size) USA SELLER,1.06E+19,1,6.25,6.25,20140917,16:03:58,ebay.com
104445288,80967898353,4.04667E+18,google.com,17,14,20140904,14:31:29,1,amazon.com,17,TuningPros WSC-610S16 Hubcaps Wheel Skin Cover 16-Inches Silver Set of 4  TuningPros,4.05E+18,1,23.92,58.92,20140904,14:44:43,amazon.com
104445288,80967898353,4.04667E+18,google.com,17,14,20140904,14:31:29,1,amazon.com,54,Universal Full Set of Car Seat Covers - Double Stitched Racing Style - Black and Blue Uaa003  Unique Automotive Accessories,4.05E+18,1,24.11,58.92,20140904,14:44:43,amazon.com
104445288,82795566308,1.2774E+19,google.com,7,6,20140822,16:50:48,1,etsy.com,99,Raw Organic Cocoa Butter 4 oz  AquarianBath,1.28E+19,1,5.5,8.75,20140822,16:55:13,etsy.com
104544527,75861529815,4.04667E+18,NA,17,5,20140809,19:52:48,1,amazon.com,34,Original EO-HS3303WE Samsung Galaxy S4 Handsfree Earphone Headset for i9500  WIRELESS WORKS,4.05E+18,1,4.77,0,20140809,19:56:14,amazon.com
104544527,78564496649,4.04667E+18,NA,60,29,20140928,0:00:23,1,amazon.com,40,"Pilot BeGreen RexGrip Mechanical Pencil, 0.5 mm, Translucent Barrel, Refillable  MyOfficeInnovations",4.05E+18,1,1.63,0,20140928,0:28:14,amazon.com
104544527,92209878215,4.04667E+18,NA,6,2,20140724,1:26:23,1,amazon.com,33,SODIAL(R) Purple 3.5mm Earphone Earbud Headset Headphone Flat Cable for iPhone MP3 MP4  SODIAL(Ships From HongKong),4.05E+18,1,2.02,0,20140724,1:27:24,amazon.com
104544527,98608288933,4.04667E+18,NA,8,1,20140620,23:36:49,1,amazon.com,33,CE Compass Clear LCD Screen Protector Cover Guard For Sony PS Vita Playstation Vita  Everydaysource,4.05E+18,1,0.64,0,20140620,23:37:35,amazon.com
104572950,81424422203,8.19637E+18,yahoo.com,48,24,20141117,18:07:16,1,toysrus.com,54,Care Bear Medium Plush with DVD Share Item#: 00000000,8.20E+18,1,9.99,65.66,20141117,18:29:20,toysrus.com
104572950,81431500091,1.11044E+19,yahoo.com,33,40,20141117,14:54:10,1,yahoo.com,21,Killing Patton: The Strange Death of World War II's Most Audacious General  Amazon.com LLC,4.05E+18,1,18,56.27,20141117,15:20:04,amazon.com
104572950,81435432251,4.04667E+18,yahoo.com,20,27,20141117,14:54:23,1,amazon.com,21,Rush Revere and the American Revolution: Time-Travel Adventures With Exceptional Americans  Amazon.com LLC,4.05E+18,1,11.99,56.27,20141117,15:20:04,amazon.com
104572950,81435432251,4.04667E+18,yahoo.com,20,27,20141117,14:54:23,1,amazon.com,21,41: A Portrait of My Father  Amazon.com LLC,4.05E+18,1,16.13,56.27,20141117,15:20:04,amazon.com
104572950,87640380717,8.19637E+18,NA,45,30,20141103,17:18:22,1,toysrus.com,55,Easel Paper Pad - 60 Sheet Count - Imaginarium Item#: 00000000,8.20E+18,1,4.99,65.69,20141103,17:48:15,toysrus.com
104572950,87640380717,8.19637E+18,NA,45,30,20141103,17:18:22,1,toysrus.com,55,Play-Doh Diggin Rigs Boomer The Fire Truck Item#: 00000000,8.20E+18,1,16.99,65.69,20141103,17:48:15,toysrus.com
104572950,87640380717,8.19637E+18,NA,45,30,20141103,17:18:22,1,toysrus.com,54,"Fisher-Price 3-in-1 Bounce, Stride & Ride Elephant Item#: 00000000",8.20E+18,1,39.99,65.69,20141103,17:48:15,toysrus.com
104572950,88173581561,4.04667E+18,yahoo.com,45,33,20140912,13:05:08,1,amazon.com,54,AEROBIE SKYLIGHTER DISC (Colors May Vary)  Amazon.com LLC,4.05E+18,1,11.62,86.53,20140912,13:20:46,amazon.com
104572950,88173581561,4.04667E+18,yahoo.com,45,33,20140912,13:05:08,1,amazon.com,1,Sports Design: Pro Kadima Neon Color Paddle Ball (Purple & Green)  MYSURGICALSUPPLY,4.05E+18,1,10.66,86.53,20140912,13:20:46,amazon.com
104572950,88173581561,4.04667E+18,yahoo.com,45,33,20140912,13:05:08,1,amazon.com,21,The Cinderella Murder: An Under Suspicion Novel  Amazon.com LLC,4.05E+18,1,19.49,86.53,20140912,13:20:46,amazon.com
104572950,88173581561,4.04667E+18,yahoo.com,45,33,20140912,13:05:08,1,amazon.com,21,The Silkworm (A Cormoran Strike Novel)  Top 100 Books,4.05E+18,1,15.19,86.53,20140912,13:20:46,amazon.com
104572950,88173581561,4.04667E+18,yahoo.com,45,33,20140912,13:05:08,1,amazon.com,21,Gray Mountain: A Novel  Amazon.com LLC,4.05E+18,1,17.37,86.53,20140912,13:20:46,amazon.com
